country_code,postal_code,town,province,latitude,longitude
ITA,82029,San Marco Dei Cavoti,BN,41.3088,14.8792
ITA,82030,Torello,BN,41.1811,14.5559
ITA,82031,Amorosi,BN,41.2027,14.466
ITA,82032,Cerreto Sannita,BN,41.283,14.5615
ITA,82033,Cusano Mutri,BN,41.3232,14.5183
ITA,82034,San Lorenzo Maggiore,BN,41.2556,14.6194
ITA,82036,Solopaca,BN,41.1954,14.5477
ITA,82037,Castelvenere,BN,41.2282,14.5409
ITA,82038,Vitulano,BN,41.1742,14.6482
ITA,82100,Perrillo,BN,41.1002,14.7992
ITA,81010,Torcino,CE,41.3425,14.3089
ITA,81011,Totari,CE,41.314,14.3592
ITA,81012,Alvignano,CE,41.2317,14.337
ITA,81013,Caiazzo,CE,41.1788,14.3507
ITA,81014,Capriati A Volturno,CE,41.4623,14.1649
ITA,81016,Sepicciano,CE,41.3509,14.3775
ITA,81017,Quattroventi,CE,41.366,14.2523
ITA,81020,San Nicola La Strada,CE,41.0734,14.3386
ITA,81021,Arienzo,CE,41.0273,14.4977
ITA,81022,Casagiove,CE,41.0712,14.3116
ITA,81023,Messercola,CE,41.0395,14.4335
ITA,81024,Montedecoro,CE,41.0227,14.4075
ITA,81025,Cantone,CE,41.124,14.2298
ITA,81027,Cave Di San Felice,CE,41.1883,14.2299
ITA,81028,Santa Maria A Vico,CE,41.0261,14.4651
ITA,81030,Casale Di Carinola,CE,41.0546,14.0941
ITA,81031,Aversa,CE,40.9726,14.2074
ITA,81032,Carinaro,CE,40.9829,14.2196
ITA,81033,Casal Di Principe,CE,41.01,14.1301
ITA,81034,Mondragone,CE,41.114,13.8916
ITA,81035,Garofali,CE,41.2994,14.0077
ITA,81036,San Cipriano D'Aversa,CE,40.9988,14.1317
ITA,81037,Cupa E Fasani,CE,41.2543,13.9184
ITA,81038,Trentola Ducenta,CE,41.1538,14.0246
ITA,81039,Villa Literno,CE,41.0094,14.0761
ITA,81040,Borgo Sant'Antonio Abate,CE,41.2625,14.1643
ITA,81041,Bellona,CE,41.1618,14.2233
ITA,81042,Rocchetta E Croce,CE,41.2111,14.1573
ITA,81043,Capua,CE,41.111,14.2313
ITA,81044,Tora E Piccilli,CE,41.3406,13.9902
ITA,81046,Borgo Rurale Appio,CE,41.1039,14.0898
ITA,81047,Macerata Campania,CE,41.0633,14.2775
ITA,81049,Mignano Monte Lungo,CE,41.4108,13.971
ITA,81050,Pantuliano,CE,41.1683,14.1615
ITA,81051,Roccaromana,CE,41.2742,14.2165
ITA,81052,Pignataro Maggiore,CE,41.1901,14.1698
ITA,81053,Riardo,CE,41.262,14.1505
ITA,81054,San Prisco,CE,41.0859,14.2768
ITA,81055,Santa Maria Capua Vetere,CE,41.0816,14.2534
ITA,81056,Sparanise,CE,41.1879,14.0963
ITA,81057,Casi,CE,41.2556,14.0392
ITA,81058,Vairano Scalo,CE,41.3257,14.1236
ITA,81059,Vairano Stazione,CE,41.3053,14.0888
ITA,81100,Tredici,CE,41.1575,14.2437
ITA,80010,Scalzapecora,NA,40.9047,14.1515
ITA,80011,Pezzalunga,NA,40.9622,14.4037
ITA,80012,Calvizzano,NA,40.9078,14.1858
ITA,80013,Casarea,NA,40.8852,14.3498
ITA,80014,Varcaturo,NA,40.9176,14.0912
ITA,80016,Marano Di Napoli,NA,40.8794,14.2391
ITA,80017,Melito Di Napoli,NA,40.9195,14.231
ITA,80018,Mugnano Di Napoli,NA,40.9094,14.2098
ITA,80019,Qualiano,NA,40.919,14.1535
ITA,80020,Parco Delle Acacie,NA,40.9358,14.2795
ITA,80021,Afragola,NA,40.923,14.3094
ITA,80022,Arzano,NA,40.9096,14.2652
ITA,80023,Pascarola,NA,40.967,14.3055
ITA,80024,Cardito,NA,40.8949,14.3201
ITA,80025,Casandrino,NA,40.9284,14.2474
ITA,80026,Casoria,NA,40.8982,14.3066
ITA,80027,Frattamaggiore,NA,40.9414,14.2759
ITA,80028,Grumo Nevano,NA,40.9359,14.2598
ITA,80029,Sant'Antimo,NA,40.9422,14.2348
ITA,80030,Gargani,NA,40.9267,14.5204
ITA,80031,Brusciano,NA,40.9224,14.4239
ITA,80032,Casamarciano,NA,40.9319,14.5532
ITA,80033,Cicciano,NA,40.964,14.5349
ITA,80034,Lausdomini,NA,40.9441,14.4292
ITA,80035,Piazzolla,NA,40.8883,14.4883
ITA,80036,Vico,NA,40.8677,14.5632
ITA,80038,Pomigliano D'Arco,NA,40.9098,14.3832
ITA,80039,Saviano,NA,40.8974,14.5104
ITA,80040,Caravita,NA,40.8332,14.4412
ITA,80041,Boscoreale,NA,40.833,14.2906
ITA,80042,Boscotrecase,NA,40.773,14.4619
ITA,80044,Ottaviano,NA,40.8519,14.4783
ITA,80045,Messigno,NA,40.7479,14.4907
ITA,80046,San Giorgio A Cremano,NA,40.8326,14.3416
ITA,80047,San Giuseppe Vesuviano,NA,40.8356,14.5049
ITA,80048,Ponte Di Ferro,NA,40.8778,14.3951
ITA,80049,Somma Vesuviana,NA,40.8733,14.4387
ITA,80050,Piazza,NA,40.694,14.5264
ITA,80051,Pianillo,NA,40.633,14.5471
ITA,80053,Castellammare Di Stabia,NA,40.7021,14.4869
ITA,80054,Gragnano,NA,40.6891,14.5204
ITA,80055,Portici,NA,40.8156,14.3372
ITA,80056,Resina,NA,40.8078,14.3501
ITA,80057,Sant'Antonio Abate,NA,40.7215,14.5402
ITA,80058,Torre Annunziata,NA,40.7534,14.4525
ITA,80059,Torre Del Greco,NA,40.7893,14.3681
ITA,80060,Monte Faito,NA,40.6672,14.4809
ITA,80061,Monticchio Di Massa Lubrense,NA,40.5974,14.3587
ITA,80062,Meta,NA,40.6408,14.4158
ITA,80063,Piano Di Sorrento,NA,40.6281,14.4173
ITA,80065,Sant'Agnello,NA,40.6221,14.4069
ITA,80066,Fornacella,NA,40.6556,14.4156
ITA,80067,Capo Di Sorrento,NA,40.6208,14.3739
ITA,80069,Moiano,NA,40.6596,14.4603
ITA,80070,Sant'Angelo,NA,40.8236,14.2141
ITA,80071,Anacapri,NA,40.5517,14.2123
ITA,80073,Marina Grande Di Capri,NA,40.5504,14.2379
ITA,80074,Casamicciola Terme,NA,40.7466,13.912
ITA,80075,Monterone,NA,40.7301,13.8658
ITA,80076,Lacco Ameno,NA,40.749,13.8872
ITA,80077,Ischia San Michele,NA,40.7363,13.9531
ITA,80078,Pozzuoli,NA,40.8443,14.1214
ITA,80079,Procida,NA,40.7564,14.0146
ITA,80100,Napoli,NA,40.8522,14.2681
ITA,80121,Napoli,NA,40.8522,14.2681
ITA,80122,Chiaia,NA,40.8522,14.2681
ITA,80123,Napoli,NA,40.8522,14.2681
ITA,80124,Bagnoli,NA,40.8327,14.2181
ITA,80125,Napoli,NA,40.8433,14.2137
ITA,80126,Soccavo,NA,40.8523,14.2113
ITA,80127,Napoli,NA,40.8428,14.2507
ITA,80128,Napoli,NA,40.8522,14.2681
ITA,80129,Napoli,NA,40.8522,14.2681
ITA,80131,Cappella Cangiani,NA,40.8511,14.2591
ITA,80132,Napoli,NA,40.8522,14.2681
ITA,80133,Napoli,NA,40.8522,14.2681
ITA,80134,Napoli,NA,40.8522,14.2681
ITA,80135,Napoli,NA,40.8522,14.2681
ITA,80136,Napoli,NA,40.8522,14.2681
ITA,80137,Napoli,NA,40.8522,14.2681
ITA,80138,Napoli,NA,40.8522,14.2681
ITA,80139,Napoli,NA,40.8522,14.2681
ITA,80141,Napoli,NA,40.8522,14.2681
ITA,80142,Napoli,NA,40.8522,14.2681
ITA,80143,Napoli,NA,40.8522,14.2681
ITA,80144,San Pietro A Patierno,NA,40.8761,14.2674
ITA,80145,Chiaiano Ed Uniti,NA,40.8674,14.2505
ITA,80146,Napoli,NA,40.8428,14.2924
ITA,80147,Barra,NA,40.8497,14.3057
ITA,84010,Scala,SA,40.6748,14.6073
ITA,84011,Pogerola,SA,40.6349,14.6024
ITA,84012,Angri,SA,40.7381,14.5707
ITA,84013,Dupino,SA,40.681,14.6831
ITA,84014,Nocera Inferiore,SA,40.7454,14.6454
ITA,84015,Materdomini Di Nocera,SA,40.7463,14.6789
ITA,84016,Pagani,SA,40.742,14.6145
ITA,84017,Montepertuso,SA,40.6304,14.4886
ITA,84018,San Pietro Di Scafati,SA,40.7602,14.5372
ITA,84019,Marina Di Vietri,SA,40.6765,14.7192
ITA,84020,Serra Di Castelcivita,SA,40.6185,15.3152
ITA,84021,Buccino Stazione,SA,40.6172,15.3966
ITA,84022,Puglietta,SA,40.6456,15.1293
ITA,84023,Persano,SA,40.55,15.05
ITA,84024,Bagni Di Contursi,SA,40.6662,15.2475
ITA,84025,Corno D'Oro,SA,40.5584,15.0108
ITA,84026,Postiglione,SA,40.559,15.2324
ITA,84027,Sant'Angelo A Fasanella,SA,40.4572,15.3409
ITA,84028,Borgo San Lazzaro,SA,40.5826,15.1492
ITA,84029,Sicignano Degli Alburni Stazione,SA,40.5715,15.3011
ITA,84030,Atena Lucana Scalo,SA,40.2942,15.556
ITA,84031,Auletta,SA,40.5612,15.4231
ITA,84032,Buonabitacolo,SA,40.2686,15.6212
ITA,84033,Montesano Sulla Marcellana,SA,40.2769,15.6975
ITA,84034,Padula,SA,40.339,15.6563
ITA,84035,Polla,SA,40.5143,15.4971
ITA,84036,Sala Consilina,SA,40.4013,15.5914
ITA,84037,Sant'Arsenio,SA,40.4711,15.484
ITA,84038,Silla,SA,40.344,15.5854
ITA,84039,Pantano Di Teggiano,SA,40.3868,15.523
ITA,84040,Ponte,SA,40.19,15.2372
ITA,84042,Acerno,SA,40.7377,15.0569
ITA,84043,Agropoli,SA,40.3492,14.9907
ITA,84044,Albanella,SA,40.4905,15.0907
ITA,84045,Cerrelli,SA,40.5312,15.0903
ITA,84046,Terradura,SA,40.1507,15.2216
ITA,84047,Borgo Nuovo,SA,40.4403,15.0168
ITA,84048,Castellabate,SA,40.2758,14.948
ITA,84049,Castel San Lorenzo,SA,40.4198,15.2252
ITA,84050,Sorvaro,SA,40.2589,15.2123
ITA,84051,Centola,SA,40.0798,15.3112
ITA,84052,San Sumino,SA,40.1941,15.2678
ITA,84053,Cicerale,SA,40.3461,15.1203
ITA,84055,Felitto,SA,40.3735,15.2431
ITA,84056,Cardile,SA,40.2799,15.231
ITA,84057,Laurino,SA,40.3528,15.3374
ITA,84059,Camerota,SA,40.0281,15.3713
ITA,84060,Omignano Stazione,SA,40.2399,15.1646
ITA,84061,Ogliastro Cilento,SA,40.3566,15.0565
ITA,84062,Monticelli,SA,40.5812,15.0316
ITA,84065,Piaggine,SA,40.345,15.3778
ITA,84066,Marina Di Pisciotta,SA,40.1076,15.2471
ITA,84067,Santa Marina,SA,40.0902,15.5316
ITA,84068,Galdo Cilento,SA,40.1918,15.0543
ITA,84069,Fonte,SA,40.4241,15.1257
ITA,84070,Salento,SA,40.2211,15.2446
ITA,84073,Sapri,SA,40.0746,15.6321
ITA,84074,Sessa Cilento,SA,40.2617,15.0714
ITA,84075,Gorga,SA,40.3144,15.246
ITA,84076,Copersito Cilento,SA,40.3182,15.0581
ITA,84077,Torre Orsaia,SA,40.1328,15.4725
ITA,84078,Massa Della Lucania,SA,40.2307,15.2606
ITA,84079,Vibonati,SA,40.0884,15.5888
ITA,84080,Capezzano Superiore,SA,40.7282,14.7763
ITA,84081,Acquamela,SA,40.7397,14.7844
ITA,84082,Manzi,SA,40.4756,15.0006
ITA,84083,Fimiani,SA,40.7128,14.9062
ITA,84084,Fisciano,SA,40.7693,14.7935
ITA,84085,Curteri,SA,40.7441,14.7958
ITA,84086,Casali Di Roccapiemonte,SA,40.7626,14.6803
ITA,84087,Sarno,SA,40.8075,14.6215
ITA,84088,Siano,SA,40.8021,14.6933
ITA,84090,Giffoni Sei Casali,SA,40.7019,14.9013
ITA,84091,Belvedere Di Battipaglia,SA,40.6413,14.8834
ITA,84092,Bellizzi,SA,40.6301,15.1217
ITA,84095,Santa Caterina,SA,40.7202,14.8961
ITA,84096,Lenzi,SA,40.6864,14.9737
ITA,84098,Pontecagnano Faiano,SA,40.6358,14.8902
ITA,84099,Vignale,SA,40.6995,14.8711
ITA,84100,Salerno,SA,40.6755,14.7933
ITA,84121,Salerno,SA,40.6755,14.7933
ITA,84122,Salerno,SA,40.6755,14.7933
ITA,84123,Salerno,SA,40.6755,14.7933
ITA,84124,Salerno,SA,40.6755,14.7933
ITA,84125,Salerno,SA,40.6755,14.7933
ITA,84126,Salerno,SA,40.6755,14.7933
ITA,84127,Torrione Di Salerno,SA,40.7272,14.7646
ITA,84128,Pastena Di Salerno,SA,40.6755,14.7933
ITA,84129,Salerno,SA,40.6755,14.7933
ITA,84131,Fuorni,SA,40.6041,14.919
ITA,84132,Salerno,SA,40.6755,14.7933
ITA,84133,Salerno,SA,40.6755,14.7933
ITA,84134,Giovi,SA,40.6755,14.7933
ITA,84135,Salerno,SA,40.6909,14.9069
ITA,40010,Interporto Bentivoglio,BO,44.6174,11.3418
ITA,40011,Anzola Dell'Emilia,BO,44.5615,11.2042
ITA,40012,Lippo,BO,44.5653,11.2658
ITA,40013,Trebbo Di Reno,BO,44.5642,11.3489
ITA,40014,Palata Pepoli,BO,44.6651,11.2683
ITA,40015,Galliera Frazione,BO,44.7411,11.4564
ITA,40016,San Giorgio Di Piano,BO,44.6472,11.3745
ITA,40017,San Matteo Della Decima,BO,44.6474,11.1906
ITA,40018,Maccaretolo,BO,44.7096,11.4175
ITA,40019,Sant'Agata Bolognese,BO,44.6602,11.1329
ITA,40020,Casalfiumanese,BO,44.2969,11.624
ITA,40021,Tossignano,BO,44.2774,11.6005
ITA,40022,Moraduccio Di Valsalva,BO,44.2378,11.4935
ITA,40023,Castel Guelfo Di Bologna,BO,44.4317,11.6759
ITA,40024,Gallo,BO,44.4105,11.5583
ITA,40025,Carseggio,BO,44.2463,11.5376
ITA,40026,Sasso Morelli,BO,44.4023,11.7228
ITA,40027,Mordano,BO,44.4052,11.795
ITA,40030,Piano Di Setta,BO,44.1988,11.0732
ITA,40032,Camugnano,BO,44.1657,11.0684
ITA,40033,Casalecchio Di Reno,BO,44.4756,11.2749
ITA,40034,Santa Maria Di Labante,BO,44.2888,11.0055
ITA,40035,Creda,BO,44.1702,11.1782
ITA,40036,Monzuno,BO,44.2897,11.2414
ITA,40037,Sasso Marconi,BO,44.4135,11.2567
ITA,40038,Susano,BO,44.2894,11.0767
ITA,40041,Bombiana,BO,44.2128,10.9847
ITA,40042,Farneto Di Lizzano,BO,44.1666,10.8809
ITA,40043,Marzabotto,BO,44.3462,11.2201
ITA,40046,Capugnano,BO,44.1231,10.9573
ITA,40048,Madonna Dei Fornelli,BO,44.1919,11.2471
ITA,40050,Gavignano,BO,44.4658,11.2815
ITA,40051,Altedo,BO,44.6773,11.496
ITA,40052,Mondonuovo,BO,44.6683,11.5654
ITA,40053,Valsamoggia,BO,44.5018,11.0868
ITA,40054,Riccardina,BO,44.558,11.5384
ITA,40055,Castenaso,BO,44.5084,11.4608
ITA,40056,Pragatto,BO,44.5228,11.125
ITA,40057,Granarolo Dell'Emilia,BO,44.5588,11.4218
ITA,40059,Ganzanigo,BO,44.505,11.6684
ITA,40060,Gallo Bolognese,BO,44.3699,11.3656
ITA,40061,Ca' De' Fabbri,BO,44.6189,11.4638
ITA,40062,Selva Malvezzi,BO,44.6063,11.6533
ITA,40063,Monghidoro,BO,44.2233,11.3233
ITA,40064,Ozzano Dell'Emilia,BO,44.418,11.4528
ITA,40065,Pianoro Vecchio,BO,44.3567,11.3378
ITA,40066,Pieve Di Cento,BO,44.7129,11.3092
ITA,40067,Rastignano,BO,44.4362,11.3569
ITA,40068,Pulce,BO,44.451,11.4064
ITA,40069,Zola Predosa,BO,44.4911,11.2149
ITA,40100,Bologna,BO,44.4938,11.3387
ITA,40121,Bologna,BO,44.4938,11.3387
ITA,40122,Bologna,BO,44.4938,11.3387
ITA,40123,Bologna,BO,44.4938,11.3387
ITA,40124,Bologna,BO,44.4938,11.3387
ITA,40125,Bologna,BO,44.4938,11.3387
ITA,40126,Bologna,BO,44.4938,11.3387
ITA,40127,San Donnino,BO,44.4623,11.3432
ITA,40128,Corticella,BO,44.5214,11.3469
ITA,40129,Bologna,BO,44.4938,11.3387
ITA,40131,Bertalia,BO,44.4938,11.3387
ITA,40132,Borgo Panigale,BO,44.5053,11.3027
ITA,40133,Bologna,BO,44.4938,11.3387
ITA,40134,Bologna,BO,44.4938,11.3387
ITA,40135,Casaglia,BO,44.4623,11.3432
ITA,40136,Roncrio,BO,44.471,11.3274
ITA,40137,Bologna,BO,44.4938,11.3387
ITA,40138,Roveri,BO,44.4623,11.3432
ITA,40139,Bologna,BO,44.4938,11.3387
ITA,40141,Monte Donato,BO,44.4719,11.3527
ITA,47010,Portico E San Benedetto,FC,44.0061,11.7956
ITA,47011,Terra Del Sole,FC,44.1684,11.9434
ITA,47012,Nespoli,FC,44.0279,11.992
ITA,47013,San Ruffillo,FC,44.0795,11.9624
ITA,47014,San Colombano,FC,44.1082,12.056
ITA,47015,Modigliana,FC,44.1595,11.7929
ITA,47016,Rocca Delle Caminate,FC,44.101,11.9688
ITA,47017,Calbola,FC,44.0587,11.8427
ITA,47018,Biserno,FC,43.9189,11.8492
ITA,47019,Tredozio,FC,44.0796,11.7414
ITA,47020,Oriola,FC,44.0745,12.3189
ITA,47021,Monte Guidi,FC,43.8656,12.0011
ITA,47023,San Mauro In Valle,FC,44.1248,12.2363
ITA,47025,Cella,FC,43.9914,12.1761
ITA,47027,Quarto Di Sarsina,FC,43.9415,12.107
ITA,47028,Alfero,FC,43.8064,12.0515
ITA,47030,San Martino In Converseto,FC,44.0137,12.3163
ITA,47032,Collinello Polenta,FC,44.1515,12.1503
ITA,47034,Forlimpopoli,FC,44.1826,12.1189
ITA,47035,Gambettola,FC,44.1175,12.337
ITA,47039,Fiumicino Di Savignano,FC,44.1058,12.3999
ITA,47042,Villalta,FC,44.1751,12.3749
ITA,47043,Sant'Angelo In Salute,FC,44.1413,12.4134
ITA,47100,Cava,FC,44.2274,12.0381
ITA,47121,Forlì,FC,44.2218,12.0414
ITA,47122,Forlì,FC,44.2218,12.0414
ITA,44011,Argenta,FE,44.6256,11.8319
ITA,44012,Burana,FE,44.9133,11.363
ITA,44014,Madonna Boschi,FE,44.5575,12.0682
ITA,44015,Portomaggiore,FE,44.7143,11.8036
ITA,44019,Voghiera,FE,44.7513,11.7427
ITA,44020,Rovereto Ferrarese,FE,44.7739,12.0552
ITA,44021,Pontelangorino,FE,44.8556,12.1361
ITA,44022,Comacchio,FE,44.7363,12.1779
ITA,44023,Marozzo,FE,44.7733,12.1319
ITA,44026,Monticelli,FE,44.9135,12.1833
ITA,44027,Fiscaglia,FE,44.793,11.9716
ITA,44028,Poggio Renatico,FE,44.769,11.4972
ITA,44029,Lido Degli Estensi,FE,44.6655,12.2453
ITA,44030,Alberone Di Guarda,FE,44.9482,11.7823
ITA,44033,Berra,FE,44.9703,11.9731
ITA,44034,Zenzalino,FE,44.8833,11.8257
ITA,44035,Formignana,FE,44.8528,11.8747
ITA,44037,Jolanda Di Savoia,FE,44.8832,11.9791
ITA,44039,Tresigallo,FE,44.816,11.8947
ITA,44041,Casumaro,FE,44.8169,11.3347
ITA,44042,Penzale,FE,44.7742,11.3045
ITA,44043,Mirabello,FE,44.823,11.4567
ITA,44045,Renazzo,FE,44.7788,11.2886
ITA,44047,Sant'Agostino,FE,44.788,11.3782
ITA,44049,Vigarano Pieve,FE,44.8511,11.5015
ITA,44100,Chiesuol Del Fosso,FE,44.8208,11.6668
ITA,44121,Ferrara,FE,44.838,11.6206
ITA,44122,Ferrara,FE,44.838,11.6206
ITA,44123,Ferrara,FE,44.838,11.6206
ITA,44124,Ferrara,FE,44.838,11.6206
ITA,41011,Saliceto Buzzalino,MO,44.6699,10.9171
ITA,41012,Carpi,MO,44.7661,10.8831
ITA,41013,Gaggio Di Piano,MO,44.5995,11.0833
ITA,41014,Castelvetro Di Modena,MO,44.5118,10.9343
ITA,41015,Nonantola,MO,44.6803,11.0498
ITA,41016,Rovereto Sulla Secchia,MO,44.877,10.9251
ITA,41017,Ravarino,MO,44.7391,11.1074
ITA,41018,San Cesario Sul Panaro,MO,44.5635,11.0351
ITA,41019,Soliera,MO,44.7421,10.9304
ITA,41020,Castellino Brocco,MO,44.2583,10.6578
ITA,41021,Fanano,MO,44.2263,10.788
ITA,41022,Dogana Nuova,MO,44.1689,10.6469
ITA,41023,Lama Mocogno,MO,44.2996,10.709
ITA,41025,Acquaria,MO,44.2624,10.7407
ITA,41026,Iddiano,MO,44.332,10.8311
ITA,41027,Sant'Anna Pelago,MO,44.1974,10.6046
ITA,41028,Selva Nel Frignano,MO,44.4339,10.7994
ITA,41029,Castellaro Nel Frignano,MO,44.2591,10.7821
ITA,41030,San Pietro In Elda,MO,44.787,11.0385
ITA,41031,Camposanto,MO,44.7901,11.1405
ITA,41032,Motta Sulla Secchia,MO,44.8286,11.0079
ITA,41033,Concordia Sulla Secchia,MO,44.9131,10.9817
ITA,41034,Finale Emilia,MO,44.8336,11.3075
ITA,41035,Massa Finalese,MO,44.8524,11.2143
ITA,41036,Villafranca Di Medolla,MO,44.8477,11.0683
ITA,41037,Mirandola,MO,44.8675,11.0932
ITA,41038,Confine,MO,44.8419,11.1591
ITA,41039,San Possidonio,MO,44.874,10.9809
ITA,41040,San Martino Vallata,MO,44.3787,10.7164
ITA,41042,Spezzano,MO,44.5449,10.8343
ITA,41043,Formigine,MO,44.5765,10.8539
ITA,41044,Riccovolto,MO,44.2755,10.543
ITA,41045,Vitriola,MO,44.369,10.6334
ITA,41046,Monchio Nel Frignano,MO,44.3425,10.6486
ITA,41048,Sasso Morello,MO,44.445,10.6916
ITA,41049,Montegibbio,MO,44.5258,10.766
ITA,41051,Montale Rangone,MO,44.5626,10.9163
ITA,41052,Castellino Delle Formiche,MO,44.3948,10.9503
ITA,41053,Gorzano,MO,44.5182,10.8786
ITA,41054,Ospitaletto,MO,44.4589,10.9137
ITA,41055,Salto,MO,44.2819,10.9285
ITA,41056,Magazzino,MO,44.475,11.0239
ITA,41057,Spilamberto,MO,44.5455,10.9957
ITA,41058,Vignola,MO,44.4838,11.011
ITA,41059,Ciano Nel Frignano,MO,44.358,10.9917
ITA,41100,Vaciglio,MO,44.6429,10.9017
ITA,29010,Mezzano Chitantolo,PC,44.974,9.6787
ITA,29011,Castelnovo Val Tidone,PC,45.0011,9.4428
ITA,29012,Caorso,PC,45.0491,9.8746
ITA,29013,Rezzano,PC,44.8925,9.7849
ITA,29014,Castell'Arquato,PC,44.8671,9.8589
ITA,29015,Castel San Giovanni,PC,45.0469,9.4167
ITA,29016,Cortemaggiore,PC,44.9918,9.9284
ITA,29017,Fiorenzuola D'Arda,PC,44.9304,9.9052
ITA,29018,Lugagnano Val D'Arda,PC,44.8181,9.7966
ITA,29019,Godi,PC,44.9237,9.7263
ITA,29020,Pej,PC,44.8319,9.5364
ITA,29021,Groppoducale,PC,44.859,9.6647
ITA,29022,Passo Penice,PC,44.8131,9.4053
ITA,29023,Farini,PC,44.6919,9.5641
ITA,29024,Torrio Sopra E Sotto E Casetta,PC,44.6347,9.4692
ITA,29025,Gropparello,PC,44.8273,9.7236
ITA,29026,Orezzoli,PC,44.6154,9.3558
ITA,29027,San Polo,PC,44.9668,9.7119
ITA,29028,Ponte Dell'Olio,PC,44.8606,9.652
ITA,29029,Ancarano Di Sopra,PC,44.9303,9.6131
ITA,29100,Gerbido Di Mortizza,PC,45.018,9.7312
ITA,29121,Piacenza,PC,45.0524,9.6934
ITA,29122,Piacenza,PC,45.0524,9.6934
ITA,43010,Valditacca,PR,44.6972,10.1629
ITA,43011,Roncole Verdi,PR,44.9659,10.0583
ITA,43012,Parola,PR,44.869,10.1424
ITA,43013,Langhirano,PR,44.6161,10.2443
ITA,43014,Felegara,PR,44.7269,10.1139
ITA,43015,Noceto,PR,44.8095,10.1773
ITA,43016,Zibello,PR,45.016,10.125
ITA,43017,San Secondo Parmense,PR,44.9222,10.2304
ITA,43018,Sissa Trecasali,PR,44.9367,10.2682
ITA,43019,Soragna,PR,44.9269,10.1201
ITA,43021,Beduzzo,PR,44.4801,10.0839
ITA,43022,Basilicagoiano,PR,44.7107,10.3934
ITA,43024,Mozzano,PR,44.5449,10.2795
ITA,43025,Vairo,PR,44.4595,10.2205
ITA,43028,Carpaneto,PR,44.5143,10.2083
ITA,43029,Traversetolo,PR,44.6384,10.3709
ITA,43030,Ravarano,PR,44.6333,10.0415
ITA,43032,Bardi,PR,44.6339,9.7539
ITA,43035,Felino,PR,44.6794,10.2369
ITA,43036,Pieve Di Cusignano,PR,44.8991,10.054
ITA,43037,Mulazzano,PR,44.6214,10.2871
ITA,43038,San Vitale Di Baganza,PR,44.701,10.2036
ITA,43039,Congelasio,PR,44.7926,9.9914
ITA,43040,Selva Del Bocchetto,PR,44.6288,10.0333
ITA,43041,Molino Dell'Anzola,PR,44.5296,9.6015
ITA,43042,Castellonchio,PR,44.5363,9.979
ITA,43043,Tiedoli,PR,44.5096,9.8061
ITA,43044,Collecchio,PR,44.746,10.2001
ITA,43045,Piantonia,PR,44.6737,10.1182
ITA,43047,Iggio,PR,44.7048,9.8879
ITA,43048,Varano Dei Marchesi,PR,44.7375,10.0602
ITA,43049,Carpadasco,PR,44.6456,9.8588
ITA,43050,Valmozzola,PR,44.5732,9.9172
ITA,43051,San Quirico D'Albareto,PR,44.4588,9.7029
ITA,43052,Colorno,PR,44.6338,9.9599
ITA,43053,Strela,PR,44.528,9.6773
ITA,43055,Mezzano Rondani,PR,44.8544,10.3767
ITA,43056,Torrile,PR,44.9074,10.3403
ITA,43058,Sorbolo,PR,44.8377,10.4177
ITA,43059,Casale Di Tornolo,PR,44.4563,9.5807
ITA,43100,San Leonardo,PR,44.7589,10.311
ITA,43122,Parma,PR,44.7994,10.3262
ITA,43126,Parma,PR,44.7994,10.3262
ITA,48010,Casal Borsetti,RA,44.3237,11.9914
ITA,48011,Alfonsine,RA,44.4563,12.08
ITA,48012,Abbatesse,RA,44.4198,12.0259
ITA,48013,San Martino In Gattara,RA,44.1998,11.7646
ITA,48014,Castel Bolognese,RA,44.3198,11.799
ITA,48015,Madonna Degli Angeli,RA,44.2562,12.3133
ITA,48017,Conselice,RA,44.5216,11.8431
ITA,48018,Santa Lucia Delle Spianate,RA,44.3011,11.9136
ITA,48020,Savarna,RA,44.4964,12.043
ITA,48022,Ascensione,RA,44.4851,11.8992
ITA,48024,Massa Lombarda,RA,44.447,11.8209
ITA,48025,Borgo Rivola,RA,44.2689,11.6994
ITA,48026,Godo,RA,44.3754,12.0623
ITA,48027,Solarolo,RA,44.3509,11.8441
ITA,48031,Bagnara Di Romagna,RA,44.3893,11.8273
ITA,48032,Casola Valsenio,RA,44.2244,11.6249
ITA,48033,San Severo,RA,44.3813,11.9088
ITA,48034,Fusignano,RA,44.4666,11.9564
ITA,48100,Santo Stefano,RA,44.374,12.1858
ITA,42010,San Cassiano,RE,44.4629,10.6073
ITA,42011,Bagnolo In Piano,RE,44.7644,10.6736
ITA,42012,Campagnola Emilia,RE,44.8393,10.7651
ITA,42013,Veggia,RE,44.5764,10.7541
ITA,42014,Castellarano,RE,44.5173,10.7228
ITA,42015,Correggio,RE,44.7576,10.7627
ITA,42016,Guastalla,RE,44.8239,10.6057
ITA,42017,Vezzola,RE,44.7199,10.6206
ITA,42018,San Martino In Rio,RE,44.7337,10.7849
ITA,42019,Pratissolo,RE,44.5981,10.6695
ITA,42020,Roncolo,RE,44.5781,10.483
ITA,42021,Bibbiano,RE,44.6756,10.4848
ITA,42022,Boretto,RE,44.9016,10.5515
ITA,42023,Argine,RE,44.7807,10.6164
ITA,42024,Meletole,RE,44.8307,10.5745
